id,year,month,branch_id,patron_type,shelving_location,checkouts,renewals
10106,2025,10,3,PRGMNG,A-SCIFIC,2,0
10107,2025,10,3,PRGMNG,A-VIS-MEDI,1,0
10108,2025,10,3,PRGMNG,J-BEGINREA,3,0
10109,2025,10,3,PRGMNG,J-BIO,1,0
10110,2025,10,3,PRGMNG,J-BOARD-BK,34,0
10111,2025,10,3,PRGMNG,J-BRAILLE,1,0
10112,2025,10,3,PRGMNG,J-CALDECTT,11,0
10113,2025,10,3,PRGMNG,J-DISPLAY,1,0
10114,2025,10,3,PRGMNG,J-EASY,195,0
10115,2025,10,3,PRGMNG,J-EASY-F,3,0
10116,2025,10,3,PRGMNG,J-EASY-PIC,3,0
10117,2025,10,3,PRGMNG,J-FIC,7,5
10118,2025,10,3,PRGMNG,J-GRA,20,14
10119,2025,10,3,PRGMNG,J-HOLIDAY,11,0
10120,2025,10,3,PRGMNG,J-NF,49,2
10121,2025,10,3,PRGMNG,J-PIC-BOOK,930,5
10122,2025,10,3,PRGMNG,J-SPA,2,0
10123,2025,10,3,PRGMNG,YA,2,1
10124,2025,10,3,PRGMNG,YA-FIC,1,1
10125,2025,10,3,PRGMNG,YA-GRA,1,0
10126,2025,10,3,PRGMNG,YA-PBK,1,0
10127,2025,10,3,REPAIR,J-FIC,5,0
10128,2025,10,3,REPAIR,J-GRA,2,0
10129,2025,10,3,REPAIR,J-NF,2,0
10130,2025,10,3,REPAIR,J-PBK,1,0
10131,2025,10,3,REPAIR,J-PIC-BOOK,4,0
10132,2025,10,3,REPAIR,YA-GRA,1,0
10133,2025,10,3,STAFF-PERS,A-AUD,1,2
10134,2025,10,3,STAFF-PERS,A-BIO,1,0
10135,2025,10,3,STAFF-PERS,A-DVD,5,6
10136,2025,10,3,STAFF-PERS,A-FIC,24,6
10137,2025,10,3,STAFF-PERS,A-GRA,1,0
10138,2025,10,3,STAFF-PERS,A-NEWBK,1,0
10139,2025,10,3,STAFF-PERS,A-NEWBK-FI,15,17
10140,2025,10,3,STAFF-PERS,A-NEWBK-NF,2,1
10141,2025,10,3,STAFF-PERS,A-NF,16,13
10142,2025,10,3,STAFF-PERS,A-PLAYAWAY,1,0
10143,2025,10,3,STAFF-PERS,A-SCIFIC,1,0
10144,2025,10,3,STAFF-PERS,A-SND-REC,1,0
10145,2025,10,3,STAFF-PERS,J-BIO,1,0
10146,2025,10,3,STAFF-PERS,J-BOARD-BK,3,6
10147,2025,10,3,STAFF-PERS,J-DVD,1,0
10148,2025,10,3,STAFF-PERS,J-EASY,24,15
10149,2025,10,3,STAFF-PERS,J-EASY-PIC,2,0
10150,2025,10,3,STAFF-PERS,J-FIC,5,2
10151,2025,10,3,STAFF-PERS,J-NEWBERY,1,0
10152,2025,10,3,STAFF-PERS,J-NF,6,7
10153,2025,10,3,STAFF-PERS,J-PIC-BOOK,43,29
10154,2025,10,3,STAFF-PERS,J-ROOM,1,0
10155,2025,10,3,STAFF-PERS,J-STORYTIM,1,0
10156,2025,10,3,STAFF-PERS,YA,1,2
10157,2025,10,3,STAFF-PERS,YA-FIC,4,13
10158,2025,10,3,TEEN,A-FIC,12,14
10159,2025,10,3,TEEN,A-NEWBK-NF,1,0
10160,2025,10,3,TEEN,A-NF,11,6
10161,2025,10,3,TEEN,J-FIC,7,7
10162,2025,10,3,TEEN,J-GRA,9,10
10163,2025,10,3,TEEN,J-NF,2,2
10164,2025,10,3,TEEN,YA,7,3
10165,2025,10,3,TEEN,YA-GRA,2,2
10166,2025,10,3,YCLCIRC,A-PLAYAWAY,3,0
10167,2025,10,3,,A-AUD,1,0
10168,2025,10,3,,A-NEWBK-FI,1,0
10169,2025,10,3,,A-NEWBK-LP,1,0
10170,2025,10,3,,J-NF,1,0
10171,2025,10,13,ADULT,A-BIO,1,0
10172,2025,10,13,ADULT,A-DVD,3,5
10173,2025,10,13,ADULT,A-DVD-TV,3,6
10174,2025,10,13,ADULT,A-FIC,93,44
10175,2025,10,13,ADULT,A-FIC-PBK,1,1
10176,2025,10,13,ADULT,A-GRA,3,0
10177,2025,10,13,ADULT,A-HOMESCH,2,0
10178,2025,10,13,ADULT,A-LEASE-FI,7,1
10179,2025,10,13,ADULT,A-LEASE-NF,1,2
10180,2025,10,13,ADULT,A-LP,13,4
10181,2025,10,13,ADULT,A-LP-FIC,6,0
10182,2025,10,13,ADULT,A-LP-MYS,1,0
10183,2025,10,13,ADULT,A-MYSTERY,1,1
10184,2025,10,13,ADULT,A-NEWBK,1,0
10185,2025,10,13,ADULT,A-NEWBK-FI,32,10
10186,2025,10,13,ADULT,A-NEWBK-LP,3,2
10187,2025,10,13,ADULT,A-NEWBK-NF,11,4
10188,2025,10,13,ADULT,A-NF,46,55
10189,2025,10,13,ADULT,A-SCIFIC,5,3
10190,2025,10,13,ADULT,A-VID-GAME,5,3
10191,2025,10,13,ADULT,J-AUD,3,1
10192,2025,10,13,ADULT,J-BEGINREA,2,4
10193,2025,10,13,ADULT,J-BIO,2,1
10194,2025,10,13,ADULT,J-BOARD-BK,7,2
10195,2025,10,13,ADULT,J-CALDECTT,1,0
10196,2025,10,13,ADULT,J-DVD,3,4
10197,2025,10,13,ADULT,J-EASY,7,6
10198,2025,10,13,ADULT,J-EASY-PIC,1,0
10199,2025,10,13,ADULT,J-F-LANG,1,0
10200,2025,10,13,ADULT,J-FIC,29,23
10201,2025,10,13,ADULT,J-GRA,10,5
10202,2025,10,13,ADULT,J-GRA-COM,1,0
10203,2025,10,13,ADULT,J-HOLIDAY,1,0
10204,2025,10,13,ADULT,J-NEWBERY,1,1
10205,2025,10,13,ADULT,J-NF,53,45
10206,2025,10,13,ADULT,J-PBK,9,5
10207,2025,10,13,ADULT,J-PIC-BOOK,35,23
10208,2025,10,13,ADULT,J-SERIES,1,0
10209,2025,10,13,ADULT,J-SPA,1,1
10210,2025,10,13,ADULT,J-SPA-EAS,1,0
10211,2025,10,13,ADULT,YA,5,5
10212,2025,10,13,ADULT,YA-FIC,10,7
10213,2025,10,13,ADULT,YA-GRA,5,1
10214,2025,10,13,ADULT,YA-MANGA,1,0
10215,2025,10,13,ADULT,YA-PBK,1,0
10216,2025,10,13,ADULT,YA-VID-GAM,1,1
10217,2025,10,13,DISCARD,J-DVD,13,0
10218,2025,10,13,DISCARD,J-NF,1,0
10219,2025,10,13,DISCARD,YA,1,0
10220,2025,10,13,DISCARD,YA-GRA,40,0
10221,2025,10,13,INST-TEACH,J-BOARD-BK,7,0
10222,2025,10,13,INST-TEACH,J-EASY,5,0
10223,2025,10,13,INST-TEACH,J-NF,6,0
10224,2025,10,13,INST-TEACH,J-PIC-BOOK,11,0
10225,2025,10,13,J-INTERNET,A-NF,1,0
10226,2025,10,13,J-INTERNET,J-AUD,1,0
10227,2025,10,13,J-INTERNET,J-EASY,3,0
10228,2025,10,13,J-INTERNET,J-EASY-F,2,0
10229,2025,10,13,J-INTERNET,J-FIC,11,1
10230,2025,10,13,J-INTERNET,J-GRA,1,0
10231,2025,10,13,J-INTERNET,J-NEWBERY,1,0
10232,2025,10,13,J-INTERNET,J-NF,9,0
10233,2025,10,13,J-INTERNET,J-PBK,1,1
10234,2025,10,13,J-INTERNET,J-PIC-BOOK,5,0
10235,2025,10,13,JUVENILE,A-NF,7,2
10236,2025,10,13,JUVENILE,A-VID-GAME,2,0
10237,2025,10,13,JUVENILE,J-FIC,23,6
10238,2025,10,13,JUVENILE,J-GRA,11,1
10239,2025,10,13,JUVENILE,J-NF,6,10
10240,2025,10,13,JUVENILE,J-PBK,3,2
10241,2025,10,13,JUVENILE,J-PIC-BOOK,1,1
10242,2025,10,13,STAFF-PERS,A-VID-GAME,2,0
10243,2025,10,13,STAFF-PERS,J-DVD,1,0
10244,2025,10,13,TEEN,A-LP,1,1
10245,2025,10,4,A-NONRES,A-FIC,4,4
10246,2025,10,4,A-NONRES,A-HOTSPOT,2,1
10247,2025,10,4,A-NONRES,A-LEASE-FI,1,0
10248,2025,10,4,A-NONRES,A-NEWBK-FI,1,1
10249,2025,10,4,A-NONRES,J-EASY,16,11
10250,2025,10,4,A-NONRES,J-FIC,3,3
10251,2025,10,4,A-NONRES,J-GRA,2,0
10252,2025,10,4,A-NONRES,J-PBK,6,2
10253,2025,10,4,A-NONRES,J-PIC-BOOK,18,11
10254,2025,10,4,ADULT,A-AUD,48,27
10255,2025,10,4,ADULT,A-AUD-CD,48,13
10256,2025,10,4,ADULT,A-BIO,3,3
10257,2025,10,4,ADULT,A-BK-CLUB,3,0
10258,2025,10,4,ADULT,A-DVD,91,49
10259,2025,10,4,ADULT,A-DVD-FIC,2,3
10260,2025,10,4,ADULT,A-DVD-TV,5,2
10261,2025,10,4,ADULT,A-FIC,637,390
10262,2025,10,4,ADULT,A-FIC-PBK,1,0
10263,2025,10,4,ADULT,A-HOMESCH,2,0
10264,2025,10,4,ADULT,A-HOTSPOT,24,2
10265,2025,10,4,ADULT,A-KIT-HOBB,1,2
10266,2025,10,4,ADULT,A-LEASE-FI,10,5
10267,2025,10,4,ADULT,A-LEASE-LP,2,1
10268,2025,10,4,ADULT,A-LEASE-NF,2,4
10269,2025,10,4,ADULT,A-LP,95,46
10270,2025,10,4,ADULT,A-LP-FIC,22,6
10271,2025,10,4,ADULT,A-MUSIC-CD,2,2
10272,2025,10,4,ADULT,A-MYSTERY,4,3
10273,2025,10,4,ADULT,A-NEWBK,3,2
10274,2025,10,4,ADULT,A-NEWBK-FI,245,155
10390,2025,10,4,PRGMNG,YA,1,0
10275,2025,10,4,ADULT,A-NEWBK-LP,44,22
10276,2025,10,4,ADULT,A-NEWBK-NF,90,63
10277,2025,10,4,ADULT,A-NF,213,203
10278,2025,10,4,ADULT,A-SC,1,0
10279,2025,10,4,ADULT,A-SFI-FAN,1,4
10280,2025,10,4,ADULT,A-SPA-FIC,2,2
10281,2025,10,4,ADULT,A-VID-GAME,8,6
10282,2025,10,4,ADULT,A-VIS-MEDI,5,6
10283,2025,10,4,ADULT,ILL,1,0
10284,2025,10,4,ADULT,J-AUD,2,1
10285,2025,10,4,ADULT,J-BEGINREA,2,0
10286,2025,10,4,ADULT,J-BIO,3,1
10287,2025,10,4,ADULT,J-BOARD-BK,8,3
10288,2025,10,4,ADULT,J-CALDECTT,25,7
10289,2025,10,4,ADULT,J-DVD,63,113
10290,2025,10,4,ADULT,J-DVD-F,1,3
10291,2025,10,4,ADULT,J-EASY,308,242
10292,2025,10,4,ADULT,J-EASY-F,2,0
10293,2025,10,4,ADULT,J-FIC,264,384
10294,2025,10,4,ADULT,J-GRA,184,173
10295,2025,10,4,ADULT,J-GRA-COM,2,1
10296,2025,10,4,ADULT,J-HOLIDAY,5,1
10297,2025,10,4,ADULT,J-KIT,4,7
10298,2025,10,4,ADULT,J-NEWBERY,6,15
10299,2025,10,4,ADULT,J-NF,291,272
10300,2025,10,4,ADULT,J-PBK,62,126
10301,2025,10,4,ADULT,J-PIC-BOOK,786,591
10302,2025,10,4,ADULT,J-ROOM,2,0
10303,2025,10,4,ADULT,J-SEASONAL,2,0
10304,2025,10,4,ADULT,J-SERIES,1,2
10305,2025,10,4,ADULT,J-SPA,4,7
10306,2025,10,4,ADULT,J-VIS-MEDI,1,1
10307,2025,10,4,ADULT,MISSING,1,0
10308,2025,10,4,ADULT,T-BIO,1,0
10309,2025,10,4,ADULT,YA,22,24
10310,2025,10,4,ADULT,YA-AUD,1,0
10311,2025,10,4,ADULT,YA-DVD,1,1
10312,2025,10,4,ADULT,YA-FIC,14,10
10313,2025,10,4,ADULT,YA-GRA,83,33
10314,2025,10,4,ADULT,YA-NF,2,0
10315,2025,10,4,ADULT,YA-PBK,7,5
10316,2025,10,4,ADULT,YA-VID-GAM,1,0
10317,2025,10,4,DAMAGED,J-FIC,4,0
10318,2025,10,4,DISCARD,A-FIC,2,0
10319,2025,10,4,DISCARD,A-NEWBK-FI,1,0
10320,2025,10,4,DISCARD,A-NF,14,0
10321,2025,10,4,DISCARD,DAMAGED,2,0
10322,2025,10,4,DISCARD,DISCARD,662,1
10323,2025,10,4,DISCARD,J-FIC,22,0
10324,2025,10,4,DISCARD,J-GRA,2,0
10325,2025,10,4,DISCARD,J-NEWBERY,2,0
10326,2025,10,4,DISCARD,J-NF,7,0
10327,2025,10,4,DISCARD,J-PBK,7,0
10328,2025,10,4,DISCARD,YA,23,0
10329,2025,10,4,DISCARD,YA-FIC,1,0
10330,2025,10,4,HOMEBOUND,A-NF,1,0
10331,2025,10,4,HOMEBOUND,J-EASY,1,0
10332,2025,10,4,HOMEBOUND,J-FIC,1,0
10333,2025,10,4,HOMEBOUND,J-PIC-BOOK,2,0
10334,2025,10,4,HOMEBOUND,YA-FIC,1,0
10335,2025,10,4,J-INTERNET,A-FIC,2,4
10336,2025,10,4,J-INTERNET,J-EASY,2,7
10337,2025,10,4,J-INTERNET,J-FIC,46,6
10338,2025,10,4,J-INTERNET,J-GRA,8,6
10339,2025,10,4,J-INTERNET,J-NEWBERY,2,2
10340,2025,10,4,J-INTERNET,J-NF,8,1
10341,2025,10,4,J-INTERNET,J-PBK,28,3
10342,2025,10,4,J-INTERNET,J-PIC-BOOK,7,15
10343,2025,10,4,J-INTERNET,YA,1,3
10344,2025,10,4,J-INTERNET,YA-FIC,2,0
10345,2025,10,4,JR-NONRES,J-EASY,2,0
10346,2025,10,4,JR-NONRES,J-NF,2,0
10347,2025,10,4,JR-NONRES,J-PIC-BOOK,1,0
10348,2025,10,4,JUVENILE,A-FIC,8,5
10349,2025,10,4,JUVENILE,A-KIT-HOBB,2,2
10350,2025,10,4,JUVENILE,A-LP,2,1
10351,2025,10,4,JUVENILE,A-NEWBK-FI,4,2
10352,2025,10,4,JUVENILE,A-NEWBK-NF,1,1
10353,2025,10,4,JUVENILE,A-NF,7,14
10354,2025,10,4,JUVENILE,A-VID-GAME,1,1
10355,2025,10,4,JUVENILE,J-BOARD-BK,1,1
10356,2025,10,4,JUVENILE,J-CALDECTT,4,2
10357,2025,10,4,JUVENILE,J-DVD,34,36
10358,2025,10,4,JUVENILE,J-EASY,72,47
10359,2025,10,4,JUVENILE,J-EASY-PIC,1,0
10360,2025,10,4,JUVENILE,J-FIC,91,109
10361,2025,10,4,JUVENILE,J-GRA,102,92
10362,2025,10,4,JUVENILE,J-KIT,1,3
10363,2025,10,4,JUVENILE,J-NEWBERY,4,3
10364,2025,10,4,JUVENILE,J-NF,82,79
10365,2025,10,4,JUVENILE,J-PBK,20,20
10366,2025,10,4,JUVENILE,J-PIC-BOOK,215,133
10367,2025,10,4,JUVENILE,J-SPA,3,3
10368,2025,10,4,JUVENILE,YA,14,15
10369,2025,10,4,JUVENILE,YA-FIC,8,9
10370,2025,10,4,JUVENILE,YA-GRA,12,8
10371,2025,10,4,JUVENILE,YA-PBK,3,3
10372,2025,10,4,MISSING,A-FIC,5,0
10373,2025,10,4,MISSING,A-LEASE-FI,1,0
10374,2025,10,4,MISSING,A-NF,1,0
10375,2025,10,4,MISSING,J-EASY,1,0
10376,2025,10,4,MISSING,J-NF,3,0
10377,2025,10,4,MISSING,J-PIC-BOOK,3,0
10378,2025,10,4,PRGMNG,A-AUD,1,0
10379,2025,10,4,PRGMNG,A-DVD,3,8
10380,2025,10,4,PRGMNG,A-FIC,9,1
10381,2025,10,4,PRGMNG,A-LP-FIC,1,0
10382,2025,10,4,PRGMNG,A-MYSTERY,1,0
10383,2025,10,4,PRGMNG,A-NF,21,1
10384,2025,10,4,PRGMNG,J-BOARD-BK,1,0
10385,2025,10,4,PRGMNG,J-DVD,1,2
10386,2025,10,4,PRGMNG,J-EASY,7,0
10387,2025,10,4,PRGMNG,J-NF,2,0
10388,2025,10,4,PRGMNG,J-PIC-BOOK,24,0
10389,2025,10,4,PRGMNG,J-SEASONAL,1,0
10391,2025,10,4,PRGMNG,YA-NF,1,0
10392,2025,10,4,STAFF-PERS,A-DVD,3,3
10393,2025,10,4,STAFF-PERS,A-FIC,10,4
10394,2025,10,4,STAFF-PERS,A-GRA,1,9
10395,2025,10,4,STAFF-PERS,A-LEASE-FI,1,0
10396,2025,10,4,STAFF-PERS,A-LEASE-NF,1,0
10397,2025,10,4,STAFF-PERS,A-LP,2,0
10398,2025,10,4,STAFF-PERS,A-LP-FIC,2,0
10399,2025,10,4,STAFF-PERS,A-MYSTERY,1,0
10400,2025,10,4,STAFF-PERS,A-NEWBK-FI,11,1
10401,2025,10,4,STAFF-PERS,A-NEWBK-NF,1,0
10402,2025,10,4,STAFF-PERS,A-NF,6,3
10403,2025,10,4,STAFF-PERS,ILL,1,0
10404,2025,10,4,STAFF-PERS,J-BOARD-BK,1,0
10405,2025,10,4,STAFF-PERS,J-DVD,3,1
10406,2025,10,4,STAFF-PERS,J-EASY,3,0
10407,2025,10,4,STAFF-PERS,J-FIC,4,1
10408,2025,10,4,STAFF-PERS,J-GRA,3,0
10409,2025,10,4,STAFF-PERS,J-NF,6,0
10410,2025,10,4,STAFF-PERS,J-PIC-BOOK,4,0
10411,2025,10,4,STAFF-PERS,J-SPA,1,0
10412,2025,10,4,STAFF-PERS,YA,1,0
10413,2025,10,4,STAFF-PERS,YA-FIC,1,0
10414,2025,10,4,STAFF-PERS,YA-GRA,2,0
10415,2025,10,4,TEEN,A-NF,2,2
10416,2025,10,4,TEEN,YA-FIC,1,1
10417,2025,10,4,YCLCIRC,A-LP,1,0
10418,2025,10,4,YCLCIRC,A-NEWBK-FI,1,0
10419,2025,10,4,YCLCIRC,A-NEWBK-NF,1,0
10420,2025,10,4,YCLCIRC,A-NF,1,0
10421,2025,10,4,YCLCIRC,J-PIC-BOOK,1,0
10422,2025,10,14,ADULT,A-FIC,45,10
10423,2025,10,14,ADULT,A-INCL-C,1,0
10424,2025,10,14,ADULT,A-LEASE-LP,1,0
10425,2025,10,14,ADULT,A-LP,1,0
10426,2025,10,14,ADULT,A-LP-FIC,3,0
10427,2025,10,14,ADULT,A-NEWBK-FI,11,3
10428,2025,10,14,ADULT,A-NEWBK-LP,1,0
10429,2025,10,14,ADULT,A-NF,20,22
10430,2025,10,14,ADULT,A-PBK,1,0
10431,2025,10,14,ADULT,A-SFI-FAN,2,0
10432,2025,10,14,ADULT,A-VID-GAME,4,4
10433,2025,10,14,ADULT,J-AUD,1,1
10434,2025,10,14,ADULT,J-AUD-CD,1,1
10435,2025,10,14,ADULT,J-BEGINREA,3,1
10436,2025,10,14,ADULT,J-BOARD-NF,1,0
10437,2025,10,14,ADULT,J-CALDECTT,2,1
10438,2025,10,14,ADULT,J-EASY,5,0
10439,2025,10,14,ADULT,J-EASY-F,1,1
10440,2025,10,14,ADULT,J-FIC,8,8
10441,2025,10,14,ADULT,J-GRA,1,6
10442,2025,10,14,ADULT,J-GRA-COM,1,0
10443,2025,10,14,ADULT,J-NF,5,14
10444,2025,10,14,ADULT,J-PBK,2,1
10445,2025,10,14,ADULT,J-PIC-BOOK,15,18
10446,2025,10,14,ADULT,YA,1,0
10447,2025,10,14,ADULT,YA-FIC,3,0
10448,2025,10,14,ADULT,YA-PBK,1,0
10449,2025,10,14,ADULT,YA-VID-GAM,1,1
10450,2025,10,14,JUVENILE,J-ABC-CON,1,1
10451,2025,10,14,JUVENILE,J-BEGINREA,1,0
10452,2025,10,14,JUVENILE,J-BOARD-BK,1,0
10453,2025,10,14,JUVENILE,J-DVD,1,0
10454,2025,10,14,JUVENILE,J-EASY,6,2
10455,2025,10,14,JUVENILE,J-FIC,10,0
10456,2025,10,14,JUVENILE,J-GRA,2,0
10457,2025,10,14,JUVENILE,J-HOLIDAY,1,0
10458,2025,10,14,JUVENILE,J-NF,7,1
10459,2025,10,14,JUVENILE,J-PBK,2,0
10460,2025,10,14,JUVENILE,J-PIC-BOOK,10,1
10461,2025,10,14,JUVENILE,J-ROOM,1,1
10462,2025,10,1,ADULT,A-AUD,1,20
10463,2025,10,1,ADULT,A-AUD-CD,2,43
10464,2025,10,1,ADULT,A-BIO,1,7
10465,2025,10,1,ADULT,A-DVD,4,47
10466,2025,10,1,ADULT,A-FIC,30,999
10467,2025,10,1,ADULT,A-GRA,5,74
10468,2025,10,1,ADULT,A-KIT,1,0
10469,2025,10,1,ADULT,A-LEASE-FI,2,120
10470,2025,10,1,ADULT,A-LP-FIC,2,119
10471,2025,10,1,ADULT,A-LP-NF,2,7
10472,2025,10,1,ADULT,A-MUSIC-CD,1,0
10473,2025,10,1,ADULT,A-NEWBK-FI,39,201
10474,2025,10,1,ADULT,A-NEWBK-LP,2,46
10475,2025,10,1,ADULT,A-NEWBK-NF,3,82
10476,2025,10,1,ADULT,A-NF,7,733
10477,2025,10,1,ADULT,A-VID-GAME,1,31
10478,2025,10,1,ADULT,J-DVD,1,62
10479,2025,10,1,ADULT,J-FIC,1,402
10480,2025,10,1,ADULT,J-GRA,6,180
10481,2025,10,1,ADULT,J-NF,6,491
10482,2025,10,1,ADULT,J-PIC-BOOK,1,963
10483,2025,10,1,ADULT,YA-GRA,7,105
10484,2025,10,1,ADULT,YA-VID-GAM,1,46
10485,2025,10,1,DAMAGED,A-AUD-CD,2,0
10486,2025,10,1,DAMAGED,A-BK-CLUB,1,0
10487,2025,10,1,DAMAGED,A-DVD,3,0
10488,2025,10,1,DAMAGED,A-HOMESCH,1,0
10489,2025,10,1,DAMAGED,A-HOTSPOT,1,0
10490,2025,10,1,DAMAGED,A-LP,1,0
10491,2025,10,1,DAMAGED,A-LP-FIC,1,0
10492,2025,10,1,DAMAGED,A-NEWBK-LP,1,0
10493,2025,10,1,DAMAGED,A-NEWBK-NF,1,0
10494,2025,10,1,DAMAGED,A-NF,2,3
10495,2025,10,1,DAMAGED,J-AUD,1,0
10496,2025,10,1,DAMAGED,J-DVD,11,0
10497,2025,10,1,DAMAGED,J-FIC,4,0
10498,2025,10,1,DAMAGED,J-GRA,2,0
10499,2025,10,1,DAMAGED,J-PBK,1,0
10500,2025,10,1,DAMAGED,J-PIC-BOOK,2,0
10501,2025,10,1,DAMAGED,YA-GRA,2,0
10502,2025,10,1,DISCARD,A-AUD-CD,1,0
10503,2025,10,1,DISCARD,A-FIC,135,0
10504,2025,10,1,DISCARD,A-LP,2,0
10505,2025,10,1,DISCARD,A-LP-FIC,1,0
10506,2025,10,1,DISCARD,A-NEWBK-LP,1,0
10507,2025,10,1,DISCARD,A-NF,4,0
10508,2025,10,1,DISCARD,ILL,27,0
10509,2025,10,1,DISCARD,J-EASY,1,0
10510,2025,10,1,DISCARD,J-FIC,2,0
10511,2025,10,1,DISCARD,J-GRA,2,0
10512,2025,10,1,DISCARD,J-NF,5,0
10513,2025,10,1,DISCARD,J-PBK,9,0
10514,2025,10,1,DISCARD,J-PIC-BOOK,6,0
10515,2025,10,1,ILL,A-FIC,1,0
10516,2025,10,1,ILL,A-NF,1,0
10517,2025,10,1,INST-TEACH,J-PBK,1,0
10518,2025,10,1,J-INTERNET,YA-GRA,1,82
10519,2025,10,1,JUVENILE,A-FIC,5,8
10520,2025,10,1,JUVENILE,A-GRA,2,12
10521,2025,10,1,JUVENILE,A-LEASE-FI,2,1
10522,2025,10,1,JUVENILE,A-NEWBK-FI,1,1
10523,2025,10,1,JUVENILE,J-FIC,3,130
10524,2025,10,1,JUVENILE,J-GRA,3,84
10525,2025,10,1,JUVENILE,YA-FIC,1,8
10526,2025,10,1,JUVENILE,YA-GRA,12,43
10527,2025,10,1,MISSING,A-AUD,4,0
10528,2025,10,1,MISSING,A-FIC,1,0
10529,2025,10,1,MISSING,A-NEWBK-NF,1,0
10530,2025,10,1,MISSING,A-NF,1,0
10531,2025,10,1,MISSING,J-PIC-BOOK,1,0
10532,2025,10,1,MISSING,YA-FIC,1,0
10533,2025,10,1,MISSING,YA-VID-GAM,1,0
10534,2025,10,1,PRGMNG,A-LEASE-FI,1,0
10535,2025,10,1,PRGMNG,A-NEWBK-FI,2,0
10536,2025,10,1,PRGMNG,A-NEWBK-NF,1,0
10537,2025,10,1,PRGMNG,A-NF,4,0
10538,2025,10,1,PRGMNG,ILL,6,0
10539,2025,10,1,PRGMNG,J-DVD,1,0
10540,2025,10,1,PRGMNG,J-EASY,2,5
10541,2025,10,1,PRGMNG,J-NF,3,7
10542,2025,10,1,PRGMNG,J-PIC-BOOK,5,15
10543,2025,10,1,PRGMNG,J-SPA,1,0
10544,2025,10,1,PRGMNG,YA,11,0
10545,2025,10,1,PRGMNG,YA-FIC,11,0
10546,2025,10,1,PRGMNG,YA-GRA,4,0
10547,2025,10,1,PRGMNG,YA-NF,1,0
10548,2025,10,1,PRGMNG,YA-PBK,1,0
10549,2025,10,1,STAFF-PERS,A-AUD,8,0
10550,2025,10,1,STAFF-PERS,A-AUD-CD,1,1
10551,2025,10,1,STAFF-PERS,A-DVD,4,5
10552,2025,10,1,STAFF-PERS,A-DVD-TV,1,1
10553,2025,10,1,STAFF-PERS,A-FIC,14,42
10554,2025,10,1,STAFF-PERS,A-GRA,7,3
10555,2025,10,1,STAFF-PERS,A-LEASE-FI,2,1
10556,2025,10,1,STAFF-PERS,A-LEASE-NF,1,0
10557,2025,10,1,STAFF-PERS,A-LP,1,2
10558,2025,10,1,STAFF-PERS,A-LP-FIC,1,0
10559,2025,10,1,STAFF-PERS,A-LP-NF,1,0
10560,2025,10,1,STAFF-PERS,A-MYSTERY,2,2
10561,2025,10,1,STAFF-PERS,A-NEWBK-FI,7,8
10562,2025,10,1,STAFF-PERS,A-NEWBK-LP,1,2
10563,2025,10,1,STAFF-PERS,A-NEWBK-NF,3,3
10564,2025,10,1,STAFF-PERS,A-NF,16,18
10565,2025,10,1,STAFF-PERS,A-REF-BUS,1,0
10566,2025,10,1,STAFF-PERS,A-VID-GAME,1,4
10567,2025,10,1,STAFF-PERS,J-FIC,5,7
10568,2025,10,1,STAFF-PERS,J-GRA,1,1
10569,2025,10,1,STAFF-PERS,J-PIC-BOOK,1,2
10570,2025,10,1,STAFF-PERS,T-GRA,1,0
10571,2025,10,1,STAFF-PERS,YA,7,1
10572,2025,10,1,STAFF-PERS,YA-DVD,1,0
10573,2025,10,1,STAFF-PERS,YA-FIC,7,6
10574,2025,10,1,STAFF-PERS,YA-VID-GAM,7,1
10575,2025,10,1,YCLCIRC,A-NF,1,0
10576,2025,10,5,A-NONRES,A-NF,2,0
10577,2025,10,5,ADULT,A-AFR-AMER,1,0
10578,2025,10,5,ADULT,A-AUD,20,7
10579,2025,10,5,ADULT,A-AUD-CD,34,10
10580,2025,10,5,ADULT,A-AUD-F,1,0
10581,2025,10,5,ADULT,A-BIO,7,1
10582,2025,10,5,ADULT,A-BK-CLUB,3,0
10583,2025,10,5,ADULT,A-DVD,135,52
10584,2025,10,5,ADULT,A-DVD-FIC,1,3
10585,2025,10,5,ADULT,A-DVD-TV,1,0
10586,2025,10,5,ADULT,A-FIC,811,185
10587,2025,10,5,ADULT,A-GRA,7,5
10588,2025,10,5,ADULT,A-HOMESCH,31,4
10589,2025,10,5,ADULT,A-HOTSPOT,125,1
10590,2025,10,5,ADULT,A-INCL-C,1,0
10591,2025,10,5,ADULT,A-KIT-HOBB,8,0
10592,2025,10,5,ADULT,A-LEASE-FI,21,9
10593,2025,10,5,ADULT,A-LEASE-LP,4,0
10594,2025,10,5,ADULT,A-LP,205,29
10595,2025,10,5,ADULT,A-LP-FIC,47,8
10596,2025,10,5,ADULT,A-LP-MYS,1,0
10597,2025,10,5,ADULT,A-LP-NF,2,1
10598,2025,10,5,ADULT,A-LP-WEST,1,0
10599,2025,10,5,ADULT,A-MUSIC-CD,1,0
10600,2025,10,5,ADULT,A-MYSTERY,10,3
10601,2025,10,5,ADULT,A-NEWBK,2,0
10602,2025,10,5,ADULT,A-NEWBK-FI,223,41
10603,2025,10,5,ADULT,A-NEWBK-LP,43,18
10604,2025,10,5,ADULT,A-NEWBK-NF,51,18
